t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
10.408,0.1,0.3183,0.11812810784736252,37.60134456400052,27554815
10.459,0.1,0.3183,0.11812810784736252,37.60134456400052,27554815
10.51,0.1,0.3183,0.1340263856983717,42.661923577273534,27554518
10.561,0.1,0.3183,0.1340263856983717,42.661923577273534,27554518
10.612,0.1,0.3183,0.09746371148498548,31.02366290983554,27554302
10.664,0.1,0.3183,0.09746371148498548,31.02366290983554,27554302
10.716,0.1,0.3183,0.09608761574398852,30.585638031140803,27554085
10.768,0.1,0.3183,0.09608761574398852,30.585638031140803,27554085
10.82,0.1,0.3183,0.11064824848299477,35.220431381057864,27553835
10.872,0.1,0.3183,0.11064824848299477,35.220431381057864,27553835
10.924,0.1,0.3183,0.13939125722087733,44.36961522099295,27553605
10.974,0.1,0.3183,0.13939125722087733,44.36961522099295,27553605
11.025,0.1,0.3183,0.11330406618902261,36.065804412788474,27553349
11.076,0.1,0.3183,0.11330406618902261,36.065804412788474,27553349
11.127,0.1,0.3183,0.10907616634905387,34.720022095931554,27553103
11.178,0.1,0.3183,0.10907616634905387,34.720022095931554,27553103
11.229,0.1,0.3183,0.10389823198016393,33.07183439630306,27552866
11.281,0.1,0.3183,0.10389823198016393,33.07183439630306,27552866
11.333,0.1,0.3183,0.1115331787880706,35.502113445747135,27552614
11.385,0.1,0.3183,0.1115331787880706,35.502113445747135,27552614
11.437,0.1,0.3183,0.10483325703381705,33.36946211471038,27552377
11.489,0.1,0.3183,0.10483325703381705,33.36946211471038,27552377
11.541,0.1,0.3183,0.11032325823053597,35.11698377078685,27552128
11.593,0.1,0.3183,0.11032325823053597,35.11698377078685,27552128
11.643,0.1,0.3183,0.15404771373703194,49.034910226507805,27551877
11.694,0.1,0.3183,0.11505115090530638,36.6219187499822,27551631
11.745,0.1,0.3183,0.11505115090530638,36.6219187499822,27551631
11.796,0.1,0.3183,0.11589848832152125,36.891634626496824,27551374
