t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
15.258,0.17500000000000002,1.018,-0.3437334338047125,-109.41375019194159,2255970
15.31,0.17500000000000002,1.018,-0.3437334338047125,-109.41375019194159,2255970
15.362,0.17500000000000002,1.018,-0.37547052087569305,-119.51597876531046,2256819
15.414,0.17500000000000002,1.018,-0.37547052087569305,-119.51597876531046,2256819
15.466,0.17500000000000002,1.018,-0.4208079493554601,-133.94733046457088,2257668
15.518,0.17500000000000002,1.018,-0.4208079493554601,-133.94733046457088,2257668
15.569,0.17500000000000002,1.018,-0.37849359345447753,-120.47825265378869,2258515
15.621,0.17500000000000002,1.018,-0.37849359345447753,-120.47825265378869,2258515
15.673,0.17500000000000002,1.018,-0.37723018939165853,-120.07609865034864,2259367
15.724,0.17500000000000002,1.018,-0.37723018939165853,-120.07609865034864,2259367
15.774,0.17500000000000002,1.018,-0.3618925115646061,-115.19396416689594,2260193
15.826,0.17500000000000002,1.018,-0.3618925115646061,-115.19396416689594,2260193
15.876,0.17500000000000002,1.018,-0.3660189712921523,-116.50745709311315,2261019
15.928,0.17500000000000002,1.018,-0.3660189712921523,-116.50745709311315,2261019
15.979,0.17500000000000002,1.018,-0.37633591272303657,-119.79144154574276,2261860
16.03,0.2,1.1411,-0.37633591272303657,-119.79144154574276,2261860
16.08,0.2,1.1411,-0.36918433916407833,-117.51502498015577,2262694
16.131,0.2,1.1411,-0.36918433916407833,-117.51502498015577,2262694
16.182,0.2,1.1411,-0.3912109526182122,-124.52631380175546,2263578
16.233,0.2,1.1411,-0.3912109526182122,-124.52631380175546,2263578
16.284,0.2,1.1411,-0.4262675628966739,-135.6851794294821,2264532
16.335,0.2,1.1411,-0.4262675628966739,-135.6851794294821,2264532
16.386,0.2,1.1411,-0.42791941684456614,-136.21098087162795,2265480
16.437,0.2,1.1411,-0.42791941684456614,-136.21098087162795,2265480
16.489,0.2,1.1411,-0.4274364154454829,-136.05723675125913,2266429
16.54,0.2,1.1411,-0.4274364154454829,-136.05723675125913,2266429
16.591,0.2,1.1411,-0.4307810368273988,-137.12186280266468,2267384
16.642,0.2,1.1411,-0.4307810368273988,-137.12186280266468,2267384
16.693,0.2,1.1411,-0.43091099743820915,-137.16323054990008,2268341
16.744,0.2,1.1411,-0.43091099743820915,-137.16323054990008,2268341
16.795,0.2,1.1411,-0.638774481307702,-203.32823244216456,2269193
16.845,0.2,1.1411,-0.638774481307702,-203.32823244216456,2269193
16.896,0.2,1.1411,-0.25341008636106893,-80.66293574741643,2269765
16.947,0.2,1.1411,-0.25341008636106893,-80.66293574741643,2269765
16.998,0.2,1.1411,-0.40939080910240433,-130.3131418500763,2270693
17.049,0.2,1.1411,-0.40939080910240433,-130.3131418500763,2270693
17.1,0.2,1.1411,-0.052158308825769245,-16.602505345869613,2270813
17.151,0.2,1.1411,-0.052158308825769245,-16.602505345869613,2270813
17.202,0.2,1.1411,-0.13638513903205188,-43.412738082452904,2271067
17.255,0.2,1.1411,-0.04632600039778354,-14.74602391396872,2271168
17.306,0.2,1.1411,-0.04632600039778354,-14.74602391396872,2271168
17.358,0.2,1.1411,-0.08103371423839759,-25.793832356274155,2271351
17.41,0.2,1.1411,-0.08103371423839759,-25.793832356274155,2271351
17.462,0.2,1.1411,-0.006641635504579639,-2.114098241536968,2271366
17.514,0.2,1.1411,-0.006641635504579639,-2.114098241536968,2271366
17.565,0.2,1.1411,-0.2402357228751761,-76.46940560567799,2271899
17.616,0.2,1.1411,-0.2402357228751761,-76.46940560567799,2271899
17.666,0.2,1.1411,-0.4259791680691598,-135.59338050476012,2272842
17.718,0.2,1.1411,-0.4259791680691598,-135.59338050476012,2272842
17.769,0.2,1.1411,-0.4248283290266594,-135.22705706012596,2273792
17.822,0.2,1.1411,-0.4248283290266594,-135.22705706012596,2273792
17.874,0.2,1.1411,-0.5149788129930429,-163.92284735087915,2274741
17.925,0.2,1.1411,-0.5149788129930429,-163.92284735087915,2274741
17.978,0.2,1.1411,-0.43465104237073726,-138.35372382669536,2275706
18.029,0.225,1.2642,-0.43465104237073726,-138.35372382669536,2275706
18.079,0.225,1.2642,-0.41088913792734466,-130.79007472780896,2276651
18.13,0.225,1.2642,-0.41088913792734466,-130.79007472780896,2276651
18.181,0.225,1.2642,-0.42638148242102997,-135.721441140314,2277623
18.231,0.225,1.2642,-0.42638148242102997,-135.721441140314,2277623
18.284,0.225,1.2642,-0.4530080505725332,-144.19694101808395,2278655
18.335,0.225,1.2642,-0.4530080505725332,-144.19694101808395,2278655
18.385,0.225,1.2642,-0.4592092960851839,-146.17085877141355,2279702
18.436,0.225,1.2642,-0.4592092960851839,-146.17085877141355,2279702
18.487,0.225,1.2642,-0.4789788645345668,-152.46370785443926,2280783
18.538,0.225,1.2642,-0.4789788645345668,-152.46370785443926,2280783
18.589,0.225,1.2642,-0.4730888705402302,-150.58886453647878,2281845
18.64,0.225,1.2642,-0.4730888705402302,-150.58886453647878,2281845
18.691,0.225,1.2642,-0.46194155428955547,-147.04056356947177,2282899
18.741,0.225,1.2642,-0.46194155428955547,-147.04056356947177,2282899
18.792,0.225,1.2642,-0.47598234361812314,-151.50988562257874,2283962
18.843,0.225,1.2642,-0.47598234361812314,-151.50988562257874,2283962
18.894,0.225,1.2642,-0.48187048309546604,-153.38413862944603,2285032
18.945,0.225,1.2642,-0.48187048309546604,-153.38413862944603,2285032
18.996,0.225,1.2642,-0.4722399099676223,-150.3186319932374,2286077
19.047,0.225,1.2642,-0.4722399099676223,-150.3186319932374,2286077
19.098,0.225,1.2642,-0.4760184701976747,-151.521385070004,2287131
19.149,0.225,1.2642,-0.4760184701976747,-151.521385070004,2287131
19.2,0.225,1.2642,-0.8562123543321356,-272.54085705661754,2288190
19.251,0.225,1.2642,-0.8562123543321356,-272.54085705661754,2288190
19.302,0.225,1.2642,-0.5010136457724299,-159.4775965623482,2289264
19.353,0.225,1.2642,-0.5010136457724299,-159.4775965623482,2289264
19.404,0.225,1.2642,-0.48066181417759485,-152.99940736376456,2290319
19.455,0.225,1.2642,-0.48022406973041926,-152.8600689786065,2291366
19.506,0.225,1.2642,-0.48022406973041926,-152.8600689786065,2291366
19.558,0.225,1.2642,-0.47598328082082,-151.5101839434625,2292432
